product_id,product_name,category,subcategory,brand,supplier_id,standard_cost,list_price,unit_weight_lbs,hazmat_flag,temperature_controlled_flag,launch_date,product_status,_bronze_loaded_at_utc,_source_file
SKU0000558,Pro Beverage Item 558,Grocery,Beverage,Nimbus,SUP00084,68.72,102.58,60.725,Y,N,04/12/2022,Discontinued,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000559,Eco Basics Item 559,Apparel,Basics,Solace,SUP00100,247.75,593.96,68.302,0,Y,2020-11-14,active ,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000560,Ultra Printing Item 560,Office,Stationery,Aster,SUP00085,129.95,187.19,58.142,N,Y,2025-06-12,Seasonal,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000561,Essential Storage Item 561,Home,Furniture,Solace,SUP00012,144.73,195.16,45.196,No,0,11/23/2023,active ,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000562,Eco Stationery Item 562,Office,Organization,Aster,SUP00092,217.42,594.14,37.798,No,0,06/25/2025,Active,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000563,Premium Desk Setup Item 563,Office,Organization,Northline,SUP00001,152.19,330.87,41.963,Y,N,2024-04-20,Seasonal,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000564,Pro Furniture Item 564,Home,Furniture,Aster,SUP00013,270.71,602.48,30.829,0,0,08/31/2024,Seasonal,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000565,Essential Fitness Item 565,Apparel,Outerwear,Northline,SUP00054,76.53,172.71,37.116,Y,0,01/29/2026,Discontinued,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000566,Ultra Kitchen Item 566,Home,Furniture,Northline,SUP00104,124.62,256.46,70.510,N,No,2022-06-25,active ,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000567,Ultra Desk Setup Item 567,Office,Organization,Cobalt,SUP00011,87.77,191.66,11.983,Y,N,2025-12-14,active ,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000568,Compact Stationery Item 568,Office,Desk Setup,Aster,SUP00098,4.53,8.45,11.608,N,N,2025-05-16,Discontinued,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000569,Essential Computing Item 569,Electronics,Audio,Nimbus,SUP00114,17.46,23.91,70.892,No,N,2023-08-25,Active,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000570,Premium Snack Item 570,Grocery,Frozen,EverPeak,SUP00101,289.41,640.21,71.155,0,N,2023-06-16,active ,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000571,Eco Storage Item 571,Home,Storage,Cobalt,SUP00027,48.78,107.12,1.549,N,0,03/31/2025,Seasonal,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000572,Classic Snack Item 572,Grocery,Pantry,Aster,SUP00021,284.13,484.87,38.901,No,No,08/20/2022,Seasonal,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000573,Eco Outerwear Item 573,Apparel,Fitness,Solace,SUP00119,204.84,279.28,16.088,No,N,06/25/2021,active ,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000574,Classic Lighting Item 574,Home,Lighting,EverPeak,SUP00103,237.19,555.08,22.833,N,Y,07/25/2020,active ,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000575,Pro Computing Item 575,Electronics,Computing,EverPeak,SUP00079,46.73,57.01,56.308,Y,0,01/10/2021,Seasonal,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000576,Pro Outerwear Item 576,Apparel,Outerwear,Solace,SUP00105,289.95,790.38,55.627,0,N,2020-04-27,active ,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000577,Eco Beverage Item 577,Grocery,Pantry,Northline,SUP00120,233.83,534.13,22.443,No,N,12/14/2023,Active,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000578,Pro Pantry Item 578,Grocery,Beverage,Aster,SUP00017,21.43,32.33,12.310,0,Y,2022-03-10,Active,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000579,Pro Personal Care Item 579,Health,Medical Supplies,Northline,SUP00119,289.24,566.29,3.105,0,N,2025-07-07,Discontinued,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000580,Eco Computing Item 580,Electronics,Smart Home,Cobalt,SUP00027,64.94,164.23,41.609,Y,N,2020-02-15,Active,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000581,Ultra Desk Setup Item 581,Office,Organization,Cobalt,SUP00031,24.60,43.09,56.387,Y,No,11/03/2023,active ,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000582,Eco Lighting Item 582,Home,Kitchen,Cobalt,SUP_BAD,154.28,199.76,70.062,N,0,10/11/2021,active ,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000583,Premium Outerwear Item 583,Apparel,Outerwear,Cobalt,SUP00052,130.33,347.59,64.105,N,No,03/17/2020,active ,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000584,Ultra Stationery Item 584,Office,Desk Setup,Cobalt,SUP00111,14.66,20.81,41.348,N,0,2025-12-29,active ,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000585,Classic Smart Home Item 585,Electronics,Computing,Aster,SUP00078,185.08,245.56,40.337,No,N,10/18/2022,active ,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000586,Premium Accessories Item 586,Electronics,Accessories,EverPeak,SUP00016,118.76,310.30,72.633,0,No,2021-01-13,Active,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000587,Eco Frozen Item 587,Grocery,Snack,EverPeak,SUP00112,175.49,268.07,28.978,Y,No,12/25/2024,Seasonal,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000588,Eco Footwear Item 588,Apparel,Fitness,Cobalt,SUP00027,144.41,312.32,32.326,N,No,2023-06-12,Seasonal,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000589,Classic Storage Item 589,Home,Storage,Nimbus,SUP00063,56.46,75.64,68.820,N,No,2023-05-24,active ,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000590,Classic Pharmacy Item 590,Health,Pharmacy,EverPeak,SUP00037,131.36,333.04,52.307,No,0,2024-12-03,Seasonal,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000591,Premium Furniture Item 591,Home,Lighting,Solace,SUP00021,65.08,99.97,69.472,Y,0,2022-06-28,Seasonal,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000592,Pro Audio Item 592,Electronics,Computing,Northline,SUP00021,298.69,429.95,31.295,0,Y,05/03/2024,Seasonal,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000593,Premium Furniture Item 593,Home,Lighting,Nimbus,SUP00096,197.98,253.75,18.916,No,No,02/01/2025,active ,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000594,Essential Kitchen Item 594,Home,Kitchen,Aster,SUP00115,102.78,147.41,73.573,Y,Y,2021-02-26,Discontinued,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000595,Pro Accessories Item 595,Electronics,Computing,Nimbus,SUP00099,192.33,432.46,69.762,N,No,03/14/2020,Seasonal,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000596,Essential Frozen Item 596,Grocery,Beverage,Northline,SUP00119,6.93,17.78,6.964,N,No,08/21/2020,active ,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000597,Classic Lighting Item 597,Home,Furniture,Cobalt,SUP00011,183.29,304.59,25.138,N,Y,07/01/2022,active ,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000598,Essential Basics Item 598,Apparel,Basics,Cobalt,SUP00041,41.64,110.68,27.971,Y,N,2024-02-02,active ,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000599,Essential Storage Item 599,Home,Storage,Nimbus,SUP00014,20.32,33.96,3.787,0,Y,02/08/2021,Active,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000600,Premium Medical Supplies Item 600,Health,Wellness,Nimbus,SUP00007,233.33,525.15,60.321,No,Y,05/04/2021,Active,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000601,Pro Desk Setup Item 601,Office,Printing,Cobalt,SUP00120,86.37,132.11,52.461,Y,0,05/06/2023,Active,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000602,Compact Outerwear Item 602,Apparel,Outerwear,EverPeak,SUP00022,62.28,143.28,6.743,0,Y,03/18/2025,Seasonal,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000603,Ultra Storage Item 603,Home,Kitchen,Solace,SUP00106,234.88,482.02,48.048,0,Y,02/14/2026,Active,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000604,Classic Pharmacy Item 604,Health,Wellness,EverPeak,SUP00118,253.92,358.16,70.553,0,No,03/15/2026,Discontinued,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000605,Essential Snack Item 605,Grocery,Frozen,Nimbus,SUP00036,76.45,152.98,65.024,N,0,08/27/2022,Seasonal,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000606,Compact Medical Supplies Item 606,Health,Pharmacy,Cobalt,SUP00115,100.02,276.20,51.137,N,0,05/15/2021,Seasonal,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000607,Ultra Pharmacy Item 607,Health,Personal Care,Cobalt,SUP00054,144.65,403.88,6.626,0,0,08/30/2021,active ,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000608,Essential Furniture Item 608,Home,Furniture,Cobalt,SUP00067,220.53,337.51,3.739,Y,Y,2025-02-12,Seasonal,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000609,Ultra Stationery Item 609,Office,Desk Setup,Solace,SUP00013,212.09,498.61,41.347,No,Y,07/01/2023,Active,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000610,Premium Computing Item 610,Electronics,Accessories,Aster,SUP00111,108.47,237.25,19.322,No,No,06/30/2024,active ,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000611,Essential Accessories Item 611,Electronics,Accessories,Aster,SUP00031,185.61,459.95,60.629,No,No,2021-07-06,Discontinued,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000612,Premium Wellness Item 612,Health,Medical Supplies,Aster,SUP00027,198.19,504.04,51.694,N,0,04/21/2024,Seasonal,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000613,Eco Frozen Item 613,Grocery,Beverage,Northline,SUP00111,23.69,39.33,74.648,0,No,05/27/2020,Discontinued,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000614,Classic Basics Item 614,Apparel,Footwear,Northline,SUP00005,25.52,51.38,44.110,Y,Y,06/18/2025,active ,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000615,Eco Audio Item 615,Electronics,Accessories,Aster,SUP00018,282.28,373.10,61.062,No,0,2023-08-25,Seasonal,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000616,Premium Medical Supplies Item 616,Health,Wellness,Nimbus,SUP00092,94.64,193.23,28.874,Y,0,2021-11-23,active ,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000617,Premium Organization Item 617,Office,Printing,Cobalt,SUP00113,233.25,541.63,10.922,No,Y,2021-06-16,Active,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000618,Premium Snack Item 618,Grocery,Frozen,Northline,SUP00026,17.24,45.78,57.473,No,Y,09/08/2021,Discontinued,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000619,Pro Footwear Item 619,Apparel,Outerwear,Cobalt,SUP00063,285.44,616.57,0.867,Y,Y,2023-09-03,Seasonal,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000620,Essential Printing Item 620,Office,Desk Setup,Nimbus,SUP00008,35.41,65.73,32.024,0,N,2022-06-29,Seasonal,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000621,Pro Fitness Item 621,Apparel,Footwear,Nimbus,SUP00001,165.88,205.52,18.930,No,Y,2020-06-05,active ,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000622,Pro Beverage Item 622,Grocery,Frozen,Aster,SUP00063,100.24,260.08,52.266,0,Y,2022-03-19,Seasonal,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000623,Essential Stationery Item 623,Office,Organization,Solace,SUP00096,142.18,374.07,53.527,Y,No,2023-02-04,Discontinued,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000624,Eco Stationery Item 624,Office,Desk Setup,EverPeak,SUP00071,25.03,54.62,45.799,No,No,2020-03-13,active ,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000625,Ultra Basics Item 625,Apparel,Footwear,Nimbus,SUP00075,245.97,431.95,39.109,Y,Y,05/06/2022,Active,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000626,Eco Outerwear Item 626,Apparel,Fitness,Aster,SUP00080,22.25,53.45,43.974,No,Y,02/25/2024,Seasonal,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000627,Classic Medical Supplies Item 627,Health,Medical Supplies,Northline,SUP00031,9.16,20.82,59.297,No,Y,04/17/2025,Seasonal,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000628,Compact Furniture Item 628,Home,Lighting,EverPeak,SUP00029,143.58,367.74,60.181,No,0,08/13/2020,Active,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000629,Ultra Frozen Item 629,Grocery,Pantry,Cobalt,SUP00005,42.15,74.35,62.719,No,0,08/06/2025,active ,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000630,Premium Fitness Item 630,Apparel,Fitness,Northline,SUP00051,262.31,332.95,53.512,0,Y,2023-01-22,Seasonal,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000631,Compact Desk Setup Item 631,Office,Printing,Aster,SUP00084,212.84,383.90,40.914,No,Y,06/11/2022,Discontinued,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000632,Essential Stationery Item 632,Office,Organization,Aster,SUP00096,135.05,334.48,7.815,N,No,05/15/2024,Seasonal,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000633,Eco Personal Care Item 633,Health,Personal Care,Northline,SUP00094,50.73,73.07,42.662,0,No,02/10/2022,Discontinued,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000634,Premium Printing Item 634,Office,Desk Setup,Northline,SUP00021,184.66,428.97,66.704,No,No,2024-12-15,active ,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000635,Essential Organization Item 635,Office,Desk Setup,Nimbus,SUP00071,64.74,126.98,44.602,No,N,04/15/2021,Discontinued,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000636,Essential Outerwear Item 636,Apparel,Fitness,Nimbus,SUP00031,47.90,109.88,45.548,0,0,07/30/2021,active ,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000637,Essential Audio Item 637,Electronics,Audio,Nimbus,SUP00083,34.31,48.05,58.692,N,0,07/15/2024,Discontinued,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000638,Classic Footwear Item 638,Apparel,Basics,Solace,SUP00015,225.27,291.90,45.977,Y,No,07/29/2021,Discontinued,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000639,Premium Beverage Item 639,Grocery,Snack,Nimbus,SUP00023,203.15,505.09,66.197,N,No,2025-09-17,Active,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000640,Classic Computing Item 640,Electronics,Computing,Nimbus,SUP00052,136.35,381.36,63.778,N,No,2026-03-25,Discontinued,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000641,Premium Frozen Item 641,Grocery,Snack,Solace,SUP00120,175.09,476.84,27.585,No,No,01/08/2023,Seasonal,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000642,Eco Footwear Item 642,Apparel,Basics,Solace,SUP00030,270.26,550.10,71.949,N,0,04/22/2020,Discontinued,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000643,Ultra Furniture Item 643,Home,Lighting,Cobalt,SUP00097,250.98,325.47,2.898,N,No,2020-05-25,active ,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000644,Ultra Furniture Item 644,Home,Lighting,Solace,SUP00009,85.52,163.80,21.487,0,No,05/26/2023,active ,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000645,Classic Furniture Item 645,Home,Furniture,EverPeak,SUP00010,160.80,306.02,48.255,0,N,05/07/2024,Discontinued,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000646,Classic Wellness Item 646,Health,Wellness,Solace,SUP00013,172.09,217.88,2.384,0,Y,08/25/2024,Discontinued,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000647,Classic Smart Home Item 647,Electronics,Computing,Northline,SUP00015,238.12,360.52,18.039,Y,No,2021-07-13,Discontinued,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000648,Essential Pantry Item 648,Grocery,Beverage,EverPeak,SUP00071,189.22,368.01,46.141,N,0,10/06/2022,Active,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000649,Classic Personal Care Item 649,Health,Personal Care,Cobalt,SUP00093,127.15,340.34,66.734,Y,0,2022-12-01,Active,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000650,Essential Snack Item 650,Grocery,Pantry,Cobalt,SUP00021,14.28,31.62,42.542,0,0,02/05/2022,active ,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000651,Eco Lighting Item 651,Home,Storage,Northline,SUP00043,114.63,315.67,26.020,No,No,12/13/2025,Active,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000652,Classic Audio Item 652,Electronics,Audio,EverPeak,SUP00007,223.07,501.39,42.557,Y,Y,2026-01-16,Seasonal,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000653,Pro Stationery Item 653,Office,Organization,Northline,SUP00083,55.07,94.21,57.204,Y,N,12/29/2020,Active,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000654,Classic Stationery Item 654,Office,Printing,Nimbus,SUP00073,164.46,366.24,46.897,N,N,05/02/2024,Active,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000655,Ultra Stationery Item 655,Office,Desk Setup,Solace,SUP00043,255.89,713.68,60.449,Y,N,03/15/2022,Active,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000656,Classic Basics Item 656,Apparel,Outerwear,Solace,SUP00042,49.50,70.67,23.841,No,N,2024-08-19,Discontinued,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000657,Ultra Pantry Item 657,Grocery,Frozen,Solace,SUP00039,216.77,402.47,38.160,0,0,2022-07-01,Active,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000658,Ultra Frozen Item 658,Grocery,Pantry,Aster,SUP00055,162.42,302.76,68.886,N,Y,2020-05-30,Seasonal,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000659,Essential Desk Setup Item 659,Office,Printing,Northline,SUP00040,217.93,573.36,64.228,0,N,08/30/2025,Seasonal,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000660,Pro Footwear Item 660,Apparel,Footwear,Aster,SUP00090,16.29,27.81,42.512,Y,Y,2023-11-02,active ,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000661,Premium Fitness Item 661,Apparel,Footwear,Nimbus,SUP00103,24.97,35.11,6.520,No,0,05/14/2022,Active,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000662,Ultra Kitchen Item 662,Home,Lighting,Cobalt,SUP00044,114.05,200.48,12.529,Y,No,08/30/2025,Seasonal,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000663,Classic Accessories Item 663,Electronics,Computing,Nimbus,SUP00033,112.15,214.05,13.560,0,N,07/06/2024,active ,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000664,Premium Audio Item 664,Electronics,Accessories,Aster,SUP00111,237.21,638.80,24.016,N,No,05/25/2020,Discontinued,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000665,Ultra Fitness Item 665,Apparel,Fitness,EverPeak,SUP00061,100.23,183.14,69.075,N,Y,08/20/2025,Active,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000666,Eco Pantry Item 666,Grocery,Beverage,EverPeak,SUP00036,191.23,319.60,47.567,Y,N,09/14/2020,Discontinued,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000667,Eco Pharmacy Item 667,Health,Personal Care,EverPeak,SUP00109,282.23,443.76,35.350,No,No,08/30/2025,Discontinued,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000668,Ultra Storage Item 668,Home,Kitchen,Nimbus,SUP00069,156.75,216.27,31.542,N,Y,2024-04-06,Seasonal,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000669,Ultra Computing Item 669,Electronics,Smart Home,Cobalt,SUP00002,67.35,166.62,5.452,No,No,08/07/2023,Discontinued,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000670,Essential Accessories Item 670,Electronics,Smart Home,Solace,SUP00022,,292.11,28.215,0,Y,06/29/2021,active ,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000671,Essential Outerwear Item 671,Apparel,Outerwear,Nimbus,SUP00051,44.98,56.34,28.735,Y,0,2023-05-22,Discontinued,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000672,Compact Pantry Item 672,Grocery,Pantry,Cobalt,SUP00062,87.45,201.76,33.954,Y,Y,2023-08-24,Seasonal,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000673,Ultra Snack Item 673,Grocery,Frozen,Solace,SUP00070,116.56,235.05,20.318,No,No,2026-03-11,Discontinued,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000674,Ultra Pantry Item 674,Grocery,Beverage,Aster,SUP00055,99.69,147.50,34.332,No,No,11/26/2020,Seasonal,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000675,Eco Personal Care Item 675,Health,Pharmacy,Cobalt,SUP00081,38.43,98.92,2.576,Y,N,06/25/2021,active ,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000676,Compact Pharmacy Item 676,Health,Medical Supplies,Nimbus,SUP00095,230.94,446.89,55.729,N,N,08/10/2024,active ,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000677,Classic Desk Setup Item 677,Office,Stationery,Aster,SUP00023,105.86,243.95,28.234,0,No,2020-01-09,active ,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000678,Classic Medical Supplies Item 678,Health,Pharmacy,Nimbus,SUP00116,120.32,310.18,48.259,0,Y,2021-06-06,Seasonal,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000679,Compact Organization Item 679,Office,Organization,Nimbus,SUP00056,130.56,364.05,3.932,N,No,08/05/2024,Seasonal,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000680,Premium Medical Supplies Item 680,Health,Wellness,Aster,SUP00117,199.06,547.55,72.567,No,No,2020-04-20,active ,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000681,Classic Snack Item 681,Grocery,Pantry,Cobalt,SUP00012,203.38,340.58,61.355,Y,N,2020-03-24,Discontinued,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000682,Classic Wellness Item 682,Health,Medical Supplies,Nimbus,SUP00033,63.61,105.00,43.116,No,N,2020-03-01,Discontinued,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000683,Pro Pantry Item 683,Grocery,Beverage,EverPeak,SUP00023,62.71,101.39,30.531,N,Y,2022-08-21,active ,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000684,Compact Personal Care Item 684,Health,Pharmacy,Solace,SUP00010,116.84,164.34,26.189,0,Y,07/01/2024,Discontinued,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000685,Ultra Wellness Item 685,Health,Wellness,EverPeak,SUP00047,278.17,612.67,32.157,N,Y,2023-09-20,active ,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000686,Essential Snack Item 686,Grocery,Beverage,Solace,SUP00118,188.65,474.82,18.862,0,No,03/10/2025,Active,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000687,Ultra Personal Care Item 687,Health,Personal Care,Northline,SUP00027,27.80,58.95,56.849,0,N,11/17/2020,Seasonal,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000688,Classic Medical Supplies Item 688,Health,Pharmacy,Solace,SUP00075,8.45,17.21,18.436,Y,N,2024-11-13,Seasonal,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000689,Classic Kitchen Item 689,home,Storage,EverPeak,SUP00052,91.62,240.01,74.044,Y,Y,01/14/2020,Discontinued,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000690,Premium Kitchen Item 690,Home,Furniture,Aster,SUP00077,160.08,269.92,46.607,N,0,04/04/2024,active ,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000691,Premium Outerwear Item 691,Apparel,Outerwear,EverPeak,SUP00114,147.15,336.45,5.889,0,N,2024-08-19,active ,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000692,Essential Audio Item 692,Electronics,Computing,Solace,SUP00024,38.68,95.57,32.974,No,N,11/28/2022,Active,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000693,Essential Storage Item 693,Home,Furniture,Northline,SUP00093,105.49,290.61,38.403,N,No,2022-04-02,Discontinued,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000694,Essential Stationery Item 694,Office,Printing,Aster,SUP00036,212.43,348.04,6.177,No,No,2025-05-25,Active,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000695,Pro Computing Item 695,Electronics,Smart Home,Cobalt,SUP00014,78.44,172.28,47.167,Y,0,2026-03-09,Seasonal,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000696,Classic Fitness Item 696,Apparel,Fitness,EverPeak,SUP00020,56.63,103.16,3.225,0,Y,06/30/2020,active ,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
